Compound_CID,SMILES
437776,CCN(CCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)C(C)CC2=CC=C(C=C2)OC
437780,CCN(CCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)C(C)CC2=CC(=CC=C2)OC
53276150,CCOC(CN)C1=CC=C(C=C1)OC
64204824,C1=CC=C(C=C1)C(CN)OC2=CC(=CN=C2)Br
118796505,COC1=CC=C(C=C1)CNCCC2=CC(=C(C=C2OC)Cl)OC.Cl
10969103,CCOC(CC(CN)C1=CC=C(C=C1)Br)OCC
23647088,CC1=CC=C(C=C1)S(=O)(=O)N2C[C@@H]([C@H](C2)N)C3=C(C=C(C=C3)Cl)Cl
11736236,CC1=CC(=C(C=C1OC)CC(=O)OC)OC
76961477,COC1=CC(=C(C=C1CCN)OC)SCCF.Cl
129844503,CC(CSC1=C(C=C(C(=C1)OC)CCN)OC)O
129882723,CCN(C)CCC1=CC=CC=C1C(F)(F)F
129848719,C1=CC=C(C=C1)CCN(C(=O)C=CC2=CC=CC=C2)O
28453152,CC(=O)NC1=CC=CC(=C1)NCCC2=CC=CC=C2
147410,CCOC1=CC=C(C=C1)CCN(CCCl)CCCl
176469,CN(C)CCC1=CC(=CC=C1)Cl
24841285,CN(C)CCC1=CC=C(C=C1)N(CCCl)CCCl.Cl.Cl
24841337,CCCC(C1=CC=CC=C1)C(C)N
24820190,C1=CC=C(C=C1)CC(CBr)N.Br
24729233,CCC1=CC(=C(C=C1OC)CCN)OC
199109,CC(CC1=CC(=C(C=C1)OC)OC)NOC.Cl
199853,C[Si](C)(C)C1=CC=CC(=C1)CCN.Cl
202813,CC1=CC=C(C=C1)CNC(C)CC2=CC=CC=C2.Cl
203513,CC(CC1=CC=CC=C1)N(C)CC2=CC=C(C=C2)OC.C1CCC(CC1)NS(=O)(=O)O
203653,CC(CC1=CC=CC=C1)N(C)CC2=CC=C(C=C2)F.Cl
203833,CC(CC1=CC(=CC=C1)C(F)(F)F)NCC=C
199111,CC(CC1=CC=CC=C1)NOC.Cl
199851,C[Si](C)(C)C1=CC=CC=C1CCN.Cl
210601,CC(C)(CN)C1=CC=CC=C1.Cl
201367,CC(CC1=CC=CC=C1)NCC2=CC(=CC=C2)C(F)(F)F.Cl
202083,CN(C)CCC1=CC=C(C=C1)[Si](C)(C)C.Cl
202815,CC1=CC=C(C=C1)CN(C)C(C)CC2=CC=CC=C2.Cl
203655,CC(CC1=CC=CC=C1)N(C)CC2=CC(=CC=C2)C(F)(F)F.Cl
200382,COC1=C(C=CC(=C1)CCN)OCC2=CC=CC=C2
202098,COC1=CC=C(C=C1)C(CC2=CC=CC=C2)NCC=C.Cl
204998,CCCCCCOC(CN(CC)CC)C1=CC=C(C=C1)C2CCCC2.Cl
205306,C[Si](C)(C)CC1=CC=C(C=C1)CCN.Cl
214391,CN(C)CC(CC#C)C1=CC=CC=C1
218627,C[C@@H](C1=CC=CC=C1)[C@@H](C)NC(C)C.Cl
3014315,COC1=C(C=C(C=C1)C(CN)OC)OC
3025395,CC(CNCC1=CC=CC=C1)(C2=CC=CC=C2)N(C)C
3039055,CC(CC1=CC=C(C=C1)N2CCCCC2)N.C(CC(=O)O)C(=O)O
3039059,CC(CN)C1=CC(=CC=C1)N2CCCCC2.C(CC(=O)O)C(=O)O
3039455,CC(CC1=CC(=CC=C1)C(F)(F)F)NCC#N.Cl
3042199,CC(CC1=CC=C(C=C1)C2CCCCC2)NCCC(C3=CC=CC=C3)C4=CC=CC=C4.CC(C(=O)O)O
3049431,CC(CC1=C(C=C(C=C1)N(C)C)F)N.Cl.Cl
3051147,CCN(CCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)C(C)CC2=CC=CC=C2OC
3051155,CCN(CCCCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)C(C)CC2=CC=C(C=C2)OC
3051159,CCN(CCCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)C(C)CC2=CC=CC=C2OC
3051163,CCN(CCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)C(C)CC2=CC=CC=C2OC
3051203,CCN(CCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)C(C)(C)CC2=CC=CC=C2OC
3051355,CN(C)CC(C1=CC=C(C=C1)Cl)OC
3043607,CCNC1=CC=C(C=C1)CC(C)N.Cl.Cl
3043619,CC(C)(CC1=CC=C(C=C1)N(C)C)N.Cl.Cl
3043627,CC(CC1=CC=C(C=C1)N(CC2=CC=CC=C2)CC3=CC=CC=C3)N.Cl.Cl
3046411,CC(CC1=CC(=CC=C1)C(F)(F)F)NCC2=CC=CC=C2.CS(=O)(=O)O
3046419,COC(CNCCC#N)C1=CC(=CC=C1)C(F)(F)F.Cl
3046423,CCNC(C)C(C1=CC(=CC=C1)C(F)(F)F)OC.Cl
42668504,C1=CC=C(C=C1)CCNC2=NC3=NN(C(=C3C(=N2)C4=CC=CC=C4F)N)C5=CC(=CC=C5)F
79492211,COC(C(CC1=CC=C(C=C1)Br)N)OC
9837380,C1=CC=C(C=C1)CCNC2=NN=C(S2)N
74949249,CC1=CC=C(C=C1)CC(C(OC)OC)N
73838,CC(C)(CC1=CC=C(C=C1)Br)N.Cl
83097,CNCCC1=C(C=CC(=C1)OC)OC.Cl
91256,CC1=C(C=CC(=C1OC)CC(C)N)OC.Cl
19616755,CCOC1=C(C(=CC(=C1)CNCCC2=CC=CC=C2)I)OC(C)C
46359527,C1=CC=C(C=C1)CCNC2=C3C(=NOC3=NC=N2)C4=CC(=CC(=C4)F)F
134693342,CON(CCC1=CC=CC=C1)CC2=CC=CC=C2
27138,CNCC(C1=CC(=CC=C1)C(F)(F)F)OC.Cl
30383,CC(C1=CC=CC=C1)[NH3+].[Cl-]
13069511,CN(C)CC(CC1=CC=CC=C1)NC(=O)C2=CC=CC=C2
171380333,C[C@@H](CC1=CC=CC=C1)N.[C@H]([C@@H](C(=O)O)O)(C(=O)O)O
3025392,CCC(C(C1=CC=CC=C1)N(C)C)NCC2=CC=CC=C2
3025556,CC(C)SC(CN)C1=CC=CC=C1.Cl
3046360,COC1=CC(=CC(=C1OC)OC)CCNCC2CC2.Cl
3046408,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCC#N.Cl
3046412,COC(CN)C1=CC=CC=C1.Cl
3040641,CCCCNC(C)CC1=CC(=CC=C1)C(F)(F)F
3040653,CCCNC(C)CC1=CC(=CC=C1)C(F)(F)F
3025393,CCC(CNCC1=CC=CC=C1)(C2=CC=CC=C2)N(C)C
3049432,CCNC(C)(C)CC1=CC=C(C=C1)N(C)C.Cl.Cl
3051136,CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC(=C(C=C2)OC)OC
3051148,CCN(CCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)C(C)CC2=CC=C(C=C2)OC
3051160,CCN(CCCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)C(C)CC2=CC=C(C=C2)OC
3051356,CC(=O)OC(CN(C)C)C1=CC=C(C=C1)Cl
3052056,CC(C)(CC1=CC=CC=C1)NCC2=CC=C(C=C2)OC.Cl
3052064,CC(C)(CC1=CC=C(C=C1)Cl)NCC2=CC(=C(C=C2)OC)OC.Cl
3043533,CC1=C(N=C2C(=N1)N=C(N2C)NC(C)CC3=CC=CC=C3)C
3043609,CC(CC1=C(C=C(C=C1)N(C)C)Cl)N.Cl.Cl
3043617,CC(CC1=C(C=C(C=C1)N(C)C)Br)N.Cl.Cl
3043621,CC1=C(C=CC(=C1)CC(C)N)N(C)C.Cl.Cl
3044049,CC(CC1=CC(=CC=C1)C(F)(F)F)NC.Cl
3039104,CNCCC1=CC=C(C=C1)N2CCCCC2.C(CC(=O)O)C(=O)O
3053500,CN(CCC1=CC=CC=C1)CCC2=CC3=C(C=C2)OCO3.Cl
3053508,CCCN(CCC1=CC=CC=C1)CCC2=CC3=C(C=C2)OCO3.Cl
3056372,CC(CC1=CC(=CC=C1)C(F)(F)F)NC2=CC=CC=N2
3046417,COC(CNCC#N)C1=CC(=CC=C1)C(F)(F)F.Cl
3046425,CC(C(C1=CC(=CC=C1)C(F)(F)F)OC)NCCC#N.Cl
20590612,C1COC(=N1)NCCC2=CC=CC=C2
50800729,CC1=NN2C(=C3CCCCC3=NC2=N1)NCCC4=CC=CC=C4
114455,CC(CNC)C1=C(C=CC(=C1)OC)OC.Cl
115411,CC1=CC(=C(C=C1)C)CC(C)N.CC1=CC(=C(C=C1)C)CC(C)N.OS(=O)(=O)O
120916,CC(CC1=CC=C(C=C1)C(F)(F)F)N(C)C
110814,CCCNC(CC1=CC=CC=C1)C2=CC=CC=C2.Cl
110818,CC(C)CNC(CC1=CC=CC=C1)C2=CC=CC=C2.Cl
121403,CCN(CC)CC(C1=CC=CC=C1)Br.Br
115410,CCCC(CC1=CC=CC=C1)N
116474,CN(CCC1=CC=CC=C1)CC2=CC=CC=C2.Cl
116486,CC1=CC=C(C=C1)CC(C)(C)N.Cl
106708,CCCCC(CC1=CC=CC=C1)N
113821,C1=CC=C(C=C1)CC(NC2=CC=CC=N2)O.Cl
115409,CC(C)NC(CC1=CC(=CC(=C1)OC(=O)C)OC(=O)C)OC(=O)C
115805,CC1=CC(=CC=C1)CC(C)N.CC1=CC(=CC=C1)CC(C)N.OS(=O)(=O)O
115916,C1=CC(=CC=C1CCN)OCCCCCCOC2=CC=C(C=C2)CCN.Cl.Cl
116476,CC(C)(CC1=CC=CC=C1Br)N.Cl
70168430,COC1=C(C=CC(=C1)Br)C(=O)NCCC2=CC=CC=C2.C1=CC=C(C=C1)CCN
3025394,CC(C(C1=CC=CC=C1)N(C)C)NCC2=CC=CC=C2
3064400,CC1=C(C=CC(=C1)CCN(C)C)OC.Cl
3064408,CNCCC1=CC(=C(C=C1)OC)CC2=C(C=CC(=C2)CCNC)OC.Cl.Cl
3056369,CC(CC1=CC(=CC=C1)C(F)(F)F)NCC#CC2=CC=CC=C2
3056381,CN(CC(C1=CC=CC=C1)Cl)CC(C2=CC=CC=C2)Cl.Cl
3057517,CCCCN(C)C(C)CC1=CC(=CC=C1)C(F)(F)F
3057529,CC(CC1=CC(=CC=C1)C(F)(F)F)N(CC#C)CC#C
3057533,CC(C)C(CC1=CC(=CC=C1)C(F)(F)F)N
3029822,COC1=CC(=CC(=C1OC)OC)CC(C2=CC=CC=C2)N
3063249,CC(C)SC(CN)C1=CC=C(C=C1)OC.Cl
3039058,C1CCN(CC1)C2=CC=C(C=C2)CCN.C(=O)(O)O
3039858,CC(C)NC(C)CC1=CC(=CC=C1)C(F)(F)F
3040138,CC(C(C1=CC=CC=C1)C2=CC=CC=C2)NCC3=CC(=C(C=C3)OC)OC.Cl
3044050,CC(CC1=CC(=CC=C1)C(F)(F)F)NC
3044098,CC(C)(C(C1=CC=CC=C1)C2=CC=CC=C2)N.Cl
3044106,CC(C)(C(C1=CC=CC=C1)C2=CC=CC=C2)NC.Cl
3044114,CC(C)(C(C1=CC=CC=C1)C2=CC=CC=C2)N(C)C.Cl
3046358,CCCNCCC1=CC(=C(C(=C1)OC)OC)OC.Cl
3046362,COC1=CC(=CC(=C1OC)OC)CCNCC=C.Cl
3046410,CC(CC1=CC(=CC=C1)C(F)(F)F)NCC2=CC=CC=C2
3051134,CC(=O)OC1=CC=CC=C1COC(CN(C)C)C2=CC=CC=C2
3051138,CCN(CCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)CCC2=CC=C(C=C2)OCC
3051146,CCN(CCCCOC(=O)C1=CC=C(C=C1)OC)C(C)CC2=CC=C(C=C2)OC
3051150,CCN(CCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)C(C)CC2=CC(=C(C(=C2)OC)OC)OC
3051166,CCCN(CCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)CCC2=CC=CC=C2
3051202,CCN(CCCCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)C(C)CC2=CC(=C(C=C2)OC)OC
3051214,CCCN(CCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)C(C)CC2=CC=C(C=C2)OC
3052062,CC(C)(CC1=CC=CC=C1)NCC2=CC(=C(C=C2)OC)OC.Cl
3053494,C1OC2=C(O1)C=C(C=C2)CCNCCC3=CC=CC=C3.Br
3054966,C1CCN(CC1)C2=C(C=C(C=C2)CCN)Cl.Cl
3056370,CC(CC1=CC(=CC=C1)C(F)(F)F)N2CCCCC2CCN
3057518,CC(C)(CC1=C(C=C(C=C1)N(C)C)Cl)N.O.Cl.Cl
3057522,CCN(CC)C(C)CC1=CC(=CC=C1)C(F)(F)F
3057530,CCOCCNC(C)CC1=CC(=CC=C1)C(F)(F)F
3063178,CCCSC(CN)C1=CC=CC=C1.Cl
3064398,CN(CC(C1=CC=CC=C1)Cl)OC.Cl
3064406,CN(C)CCC1=CC(=C(C=C1)OC)CC2=C(C=CC(=C2)CCN(C)C)OC.Cl.Cl
3065414,CCOC1=C(C=C(C=C1)C)CC(C)N(C)C.Cl
3050593,CC(=O)OC(CN(C)C)C1=CC=CC=C1
3051137,CCN(CCCCOC(=O)C1=CC(=C(C(=C1)OCC)OCC)OCC)C(C)CC2=CC(=C(C=C2)OC)OC
3051145,CCN(CCCCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2)C(C)CC3=CC=C(C=C3)OC
3051149,CCN(CCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)C(C)CC2=CC=CC=C2
3051353,CCN(CC)CC(C1=CC=C(C=C1)Cl)Cl.Cl
3052541,C1=CC=C(C=C1)C(CC2=CC(=CC=C2)C(F)(F)F)N
3057516,CC(CC1=CC(=CC=C1)C(F)(F)F)N(C)CC=C
3057520,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCCl
3057532,CC(CC1=CC(=CC=C1)C(F)(F)F)NCC=C(C)C
25276,C[Si](C)(C)NCCC1=CC=CC=C1
23205893,CCCN(CCC1=CC=CC=C1)CCCl
86043596,CC(=O)NCCC1=CC(=C(C=C1OC)SCCCO)OC
86043170,CC(=O)NCCC1=CC(=C(C=C1OC)S(=O)(=O)C)OC
200033,CCCNC(C)(C)CC1=CC=CC=C1
200081,CCN(CCCC1=CC=C(C=C1)Cl)CCC2=CC(=C(C=C2)OC)OC.C(=O)(C(=O)O)O
202628,CNCCC1=C(C(=CC=C1)OC)OC.Cl
202632,C=CCC(CC=C)(CN)C1=CC=CC=C1.Cl
202808,CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2Cl.Cl
203836,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCCC#C
204292,CCCCCCC1=CC=C(C=C1)CC(C)NC
200273,COC1=C(C=C(C=C1)CCNCC2=CC=CC=C2)OC.Cl
200717,CC(CC1=CC=CC=C1)NCC#C.Cl
202469,CC(CC1=CC=CC=C1)NCCOC2=CC=CC=C2CC3=CC=CC=C3.Cl
202669,CC(CC1=CC=C(C=C1)[N+](=O)[O-])N.Cl
202865,CN(C)CC(C1=CC=C(C=C1)OC)Cl.Cl
203625,CC(CC1=CC=CC=C1)N(C)CC2=CC=C(C=C2)Br.Cl
203657,CC(CC1=CC=CC=C1)NCC2=CC=C(C=C2)Br.Cl
203837,CC(CC1=CC(=CC=C1)C(F)(F)F)NCC#C
204289,CCCCC1=CC=C(C=C1)CC(C)NC
199115,CC1=CC=C(C=C1)CC(C)N.Cl
204996,CCC(C)OC(CC1=CC=C(C=C1)C2CCCC2)N(CC)CC.Cl
207072,CCC(C)C(CN(C(C)C)C(C)C)C1=C(C=CC(=C1)Cl)OCC
208445,CN(C)CC(C1=CC=CC=C1)Cl.Cl
200951,CN(C)CC(C1=CC=C(C=C1)Cl)Cl.Cl
202111,CNC(CC1=CC=CC=C1)C2=C(C(=CC=C2)OC)OC.Cl
202667,CC(CN)C1=C(C=CC(=C1)OC)OC.Cl
202811,CC(CC1=CC=CC=C1)NCC2=CC=C(C=C2)Cl.Cl
203807,CCNCC(C1=CC(=CC=C1)C(F)(F)F)OC.Cl
203835,CC(CC1=CC(=CC=C1)C(F)(F)F)NCC(=C)C
203955,CCN(CCC1=CC=CC=C1)CCCl.Cl
214145,CCC(C)C(CN(C)C)C1=C(C=CC(=C1)F)OCC
214149,CCCCOC1=C(C=C(C=C1)Cl)C(CN(C)C)C(C)CC
214389,CCC(C)C(CN(C)C)C1=CC=C(C=C1)OC
214393,CN(C)CC(CC=C)C1=CC=CC=C1
214869,CC(C)CC(CN(C)C)C1=CC=CC=C1
200034,CCCCNC(C)(C)CC1=CC=CC=C1
201378,CC(CC1=CC=CC=C1)N(C)CC2=CC=C(C=C2)Cl.Cl
202630,CNCCC1=C(C=C(C=C1)OC)OC.Cl
203834,CC=CCNC(C)CC1=CC(=CC=C1)C(F)(F)F
203994,C=CCC(CC=C)(CN)C1=CC=C(C=C1)N.Cl.Cl
214144,CCC(C)C(CN(C)C)C1=CC(=C(C=C1)OCC)Cl
214148,CCCCOC1=C(C=C(C=C1)C(CN(C)C)C(C)CC)Cl
214388,CCC(C)C(CN(C)C)C1=CC=C(C=C1)N
217328,C1CCN(CC1)C2=CC=CC(=C2)CCN.Cl.Cl
217332,CC(CN)C1=CC(=C(C=C1)N2CCCCC2)Cl.Cl.Cl
207071,CCC(C)C(CN)C1=C(C=CC(=C1)Cl)OCC
217957,C1=CC(=C(C=C1CCN)Cl)Cl.Cl
204290,CCC1=CC=C(C=C1)CC(C)NC
209227,CCCNCC(C1=CC=CC=C1)Br.Br
209235,CNCC(C1=CC=CC=C1)Br.Br
209671,CC(C1=CC(=CC=C1)Cl)C(C)N
210911,CC(CC1=CC=C(C=C1)I)N.Cl
209754,CC(CC1=CC=CC=C1)NCCS
210910,CC(C1=CC=C(C=C1)Cl)C(C)N(C)C
212478,CC1=CC(=C(C=C1OC)CCN(C)C)OC
216871,CC#CN[C@@H](C)CC1=CC(=CC=C1)C(F)(F)F
214094,CCC(C)C(CN(C)C)C1=C(C=CC(=C1)Cl)OCC
215274,CCCC(CN(C)C)C1=C(C=CC(=C1)Cl)OCC
215294,CCC(C)C(CN(C)C)C1=CC(=C(C=C1)OC)OC
215654,CC(CC1=CC=C(C=C1)[N+](=O)[O-])NC.Cl
216870,CC#CN[C@H](C)CC1=CC(=CC=C1)C(F)(F)F
217326,C1CCN(CC1)C2=CC=C(C=C2)CCN.Cl.Cl
217330,CC(CN)C1=CC=C(C=C1)N2CCCCC2.Cl.Cl
217334,CC(CN(C)C)C1=CC=C(C=C1)N2CCCCC2.Cl.Cl
9859211,CC(CC1=CC=CC=C1OC)NC.Cl
112500384,CC(C)N(C)C(C)CC1=CC=CC=C1.Cl
8421,COC1=C(C=C(C=C1)CCN)OC
16740609,CC(C)(C)OC(=O)NC(CN)C1=CC=CC=C1
6444786,CCCCCC1=CC=C(C=C1)CC(C)NC.C(=C\C(=O)O)\C(=O)O
3007,CC(CC1=CC=CC=C1)N
1206,CC(CC1=CC=CC=C1)NC
11503,CNCCC1=CC=CC=C1
10836,C[C@@H](CC1=CC=CC=C1)NC
16219349,CCN[C@H](C)CC1=CC(=CC=C1)C(F)(F)F.Cl
576350,C1=CC=C(C=C1)CCN=CC2=CC=CC=C2
1000,C1=CC=C(C=C1)C(CN)O
3083658,CC(CC1=CC=C(C=C1)C(F)(F)F)N.Cl
12074193,CCSC1=C(C=C(C(=C1)OC)CCN)OC
11391937,C1=CC=C(C=C1)CCNC(=O)/C=C/C2=CC(=C(C=C2)O)O
46781343,CCCSC1=C(C=C(C(=C1)OC)CCN)OC.Cl
91452,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F.Cl
120763,CC(CC1=CC=CC=C1C(F)(F)F)N
3337,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F
1614,CC(CC1=CC2=C(C=C1)OCO2)N
9306,CC(CC1=CC=CC=C1)NC.Cl
15897,CC(CC1=CC(=CC=C1)C(F)(F)F)N
151268,CN(C)C1=CC=C(C=C1)CCN
2734091,C1=CC=C(C(=C1)CCN)Br
14142530,C[C@@H](CC1=CC=CC=C1)N.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
71316804,CC(CC1=CC=CC=C1F)N.Cl
73874,C1OC2=C(O1)C=C(C=C2)CCN
95656,CC(CC1=CC=C(C=C1)N)NC
31016,CC(CC1=CC(=C(C(=C1)OC)OC)OC)N
36604,C[C@H](CC1=CC=CC=C1)NC
65055,C1=CC=C(C=C1)CCNCC2=CC=CC=C2
25125,CN(C)CCC1=CC=CC=C1
26175,CC(CC1=CC2=C(C(=C1)OC)OCO2)N
16211128,COC[C@H](CC1=CC=CC=C1)N.Cl
4076,COC1=CC(=CC(=C1OC)OC)CCN
4657,COC1=CC=C(C=C1)CCN
5610,C1=CC(=CC=C1CCN)O
11398,CC(CN)C1=CC=CC=C1
12329382,CCN[C@H](C)CC1=CC=CC=C1
24728635,CCCSC1=C(C=C(C(=C1)OC)CCN)OC
294280,CC(CC1=CC=CC=C1)NC2=NCCO2
90966,CC(CC1=CC2=C(C=C1OC)OCO2)N
110689,CC(CC1=CC(=C(C(=C1)OC)OC)OC)N.Cl
12626540,CC(CC1=C(C=C(C=C1)OC)OC)N.Cl
719679,C[C@H](CC1=CC=C(C=C1)Cl)N
101196224,CCN(C(C)CC1=CC(=CC=C1)C(F)(F)F)N=O
76961234,C[C@@H](CC1=CC=CC=C1)N[C@@H](C)COC2=CC=CC=C2
74866,COC1=CC=CC(=C1)CCN
85875,CC1=CC(=C(C=C1OC)CC(C)N)OC
25124,CN(C)CCC1=CC=CC=C1.Cl
26758,C[C@H](CC1=CC=CC=C1)N(C)CC#C.Cl
31721,CC(CC1=CC=C(C=C1)OC)N
31012,CC(CC1=C(C(=C(C=C1)OC)OC)OC)N
31014,CC(CC1=CC(=C(C=C1OC)OC)OC)N
37703,C1CCC(CC1)[NH+](CCC2=CC=CC=C2)CC(C3=CC=CC=C3)O.[Cl-]
66264,CCN[C@@H](C)CC1=CC(=CC=C1)C(F)(F)F.Cl
11665606,COC1=C(C=C(C=C1)CCN)O.Cl
24841310,CCC(C1=CC=CC=C1)C(C)N.Cl
60196330,CCN[C@@H](C)CC1=CC=CC=C1.Cl
156614126,CC(CC1=CC(=CC=C1)SC)N.Cl
151580,C1=CC(=CC=C1CCN)N(CCCl)CCCl
90766,CC(CC1=CC=C(C=C1)OC)NC
92939,CC(CC1=CC=CC=C1)N.Cl
110823,CC(CC1=CC2=C(C=C1)OCO2)N.Cl
1618894,COC1=CC=CC=C1CNCCC2=CC=CC=C2
56842802,C[C@@H](CC1=CC=CC=C1)N(C)C.Cl
199291,CC(C)(CC1=CC=CC=C1)NC.Cl
163203588,CC(CC1=CC(=C2C(=C1OC)OCO2)OC)N.Cl
163203616,CC1=CC(=C(C=C1OC)CC(C)NC)OC.Cl
1669,COC1=C(C=CC(=C1)CCN)O
3677,CC(C)(CC1=CC=CC=C1)NC
4117,CC(CC1=CC=CC=C1OC)NC
1615,CC(CC1=CC2=C(C=C1)OCO2)NC
3127,CC(CC1=CC=C(C=C1)Cl)N
5826,C[C@@H](CC1=CC=CC=C1)N
20006,CC(CC1=CC=CC=C1)N(C)C
2735689,CC(C)(C)C1=CC=C(C=C1)CCN
2760956,CS(=O)(=O)C1=CC=C(C=C1)CCN.Cl
11558159,C[C@@H](CC1=CC=CC=C1)N(C)CC2=CC=CC=C2.Cl
2723941,C1=CC=C(C=C1)COC2=C(C=C(C=C2)CCN)OCC3=CC=CC=C3.Cl
9977044,COC1=CC=CC=C1CNCCC2=CC(=C(C=C2OC)Br)OC
17157613,CCNCC(C)C1=CC=CC=C1.Cl
16766527,CC(CC1=CC2=C(C(=C1OC)OC)OCO2)N
71586915,C[C@@H](CC1=CC=CC=C1)NC.[C@H]([C@@H]([C@@H](C(=O)O)O)O)([C@H](C(=O)O)O)O
795855,C1=CC=C(C=C1)CCNC(=O)/C=C/C2=CC=CC=C2
10915860,C[C@H](CC1=CC(=CC=C1)OC(=O)N(C)C2CCCCC2)N(C)CC#C
12626562,CC(CC1=CC(=C(C=C1OC)Br)OC)N.Cl
20027470,CC(CC1=CC(=CC=C1)Cl)N
12684825,CC(C(C1=CC=CC=C1)Cl)NC.Cl
18352720,CCNC(C)CC1=CC=C(C=C1)F
72941530,CC(C1=CC=CC=C1)C(C)(C)N.[C@H]([C@@H](C(=O)O)O)(C(=O)O)O
71393893,COC1=CC(=C(C=C1CCN)OC)SC.Cl
117068122,CCC(C1=CC=C(C=C1)F)C(C)(C)NC.Cl
76631,COC1=CC(=C(C=C1)OC)CCN.Cl
77742,CNCCC1=CC=CC=C1.Cl
86536,CC(C1=CC=CC=C1)N(C)C
91175,CC(C1=CC=C(C=C1)Br)N
92913,CC(CC1=CC=CC=C1)N(C)CC#C.Cl
2794230,CC(C1=CC=CC=C1OC)N
16096490,[2H]C([2H])([2H])OC1=CC(=C(C=C1CCN)OC([2H])([2H])[2H])SCC.Cl
53407639,C1=CC=C(C(=C1)CCN)[N+](=O)[O-].Cl
53421151,COC1=CC=CC=C1CNCCC2=CC(=C(C=C2OC)I)OC.Cl
91810509,CCCCCC1=CC=C(C=C1)CC(C)NC.C(=C/C(=O)O)\C(=O)O
117068123,CCC(C1=CC=C(C=C1)F)C(C)(C)NC
197941,CCNC(C)CC1=CC=CC=C1.Cl
27402,CCC1=CC(=C(C=C1OC)CC(C)N)OC
31015,CC(CC1=C(C=C(C=C1OC)OC)OC)N
65801,CCN[C@H](C)CC1=CC(=CC=C1)C(F)(F)F
66265,CCN[C@@H](C)CC1=CC(=CC=C1)C(F)(F)F
66124,C[C@@H](CC1=CC=CC=C1)NC.Cl
135739,CC1=CC(=C(C=C1OC)CCN)OC.Cl
142076,CCOC1=C(C=C(C=C1)CCN)OC
71609,COC1=CC(=CC(=C1OC)OC)CCN.OS(=O)(=O)O
71564,C1=CC(=C(C=C1CCN)O)O.Br
71580,COC1=CC(=CC(=C1OC)OC)CCN.Cl
20027473,CCNC(C)CC1=CC=CC=C1F.Cl
29979100,COC1=CC(=C(C=C1CCN)OC)Cl
54594211,CC(CC1=CC(=CC=C1)F)N.Cl
719678,C[C@@H](CC1=CC=C(C=C1)Cl)N
118273,COC(CNCC1=CC=CC=C1)C2=CC(=CC=C2)C(F)(F)F.Cl
120765,CC(CC1=CC(=CC=C1)C(F)(F)F)N.Cl
91254,CC(CC1=C(C(=CC=C1)OC)OC)N.Cl
107161,CC(CC1=CC=C(C=C1)Cl)N.Cl
135236,CC(CC1=CC=C(C=C1)OC)N.Cl
135740,CC1=CC(=C(C=C1OC)CCN)OC
15556607,C[C@H](CC1=CC(=C(C=C1)OC)OC)N.Cl
20055472,C[C@@H](CC1=CC=CC=C1)N.OP(=O)(O)O
91972166,C1=CC=C(C=C1)CCN.I
16219122,CC(CN)C1=CC=C(C=C1)Cl.Cl
24841292,CC(CC1=CC=C(C=C1)OC)NOC.Cl
24841320,COC1=CC=C(C=C1)CCNCC2=CC=C(C=C2)OC.Cl
44349798,CCC(C)SC1=C(C=C(C(=C1)OC)CCN)OC
10632040,C1=CC(=CC=C1CCN)OC(F)(F)F
23652834,C1=CC=C(C=C1)CCNC(=O)/C=C/C2=CC=C(C=C2)O
54604971,CC(CC1=CC(=C(C=C1)OC)OC)NCC2=CC=CC=C2.Cl
10476257,COC1=CC(=C(C=C1CCNC(=O)C(F)(F)F)OC)I
44719591,CCOC1=C(C=C(C(=C1)CC(C)N)OC)OCC
17844333,CC(CC1=CC=CC=C1C(F)(F)F)N.Cl
542053,CCOC1=C(C=C(C(=C1)OC)CC(C)N)OC
533928,C1=CC(=CC(=C1)F)CCN
20253,C=CCC(CC1=CC=CC=C1)N.Cl
20254,C=CCC(CC1=CC=CC=C1)N
