Compound_CID,SMILES,N_O_MinCharge,Frac_NegativeAtoms,PEOE_VSA1,PEOE_VSA14,N_coord,coord_types,MolecularWeight,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,LogP,RingCount,HeteroRing,FSP3
81316842,C1=CC(=NC=C1N)C(=O)OCC2=CC=NC=C2,-0.4560931787791303,0.5882352941176471,10.470530430962237,5.969305287951849,3.0,2.0,229.239,1.0,5.0,3.0,1.4158,2.0,2.0,0.0833333333333333
6985185,C1=CC(=C([NH+]=C1)N)NC(=O)CCCC(=O)[O-],-0.5501716357960468,0.625,15.21785318291886,0.0,1.0,2.0,223.232,2.0,4.0,5.0,-1.0584000000000002,1.0,1.0,0.3
81317680,C1=CC(=NC=C1N)C(=O)OC(F)F,-0.3982937645224955,0.6153846153846154,10.470530430962237,12.58081037439795,2.0,2.0,188.133,1.0,4.0,2.0,1.0432,1.0,1.0,0.1428571428571428
170489026,CC(=O)NCCC=CC1=CC(=C(N=C1)C(=O)O)N,-0.476451903217533,0.6111111111111112,16.156983476009223,5.969305287951849,2.0,2.0,249.27,3.0,4.0,5.0,0.9014,1.0,1.0,0.25
18801338,C1=CC(=NC=C1C2=CC=C(O2)C(=O)O)N,-0.4753729317290472,0.6,15.25734580905624,5.969305287951849,2.0,2.0,204.185,2.0,4.0,2.0,1.622,2.0,2.0,0.0
121499310,CC1(COC1)CNC(=O)C2=CC=C(C=C2)C3=C(C=CC=N3)N,-0.396962553352683,0.5454545454545454,15.787319034968563,0.0,2.0,2.0,297.35800000000006,2.0,4.0,4.0,2.0971,3.0,2.0,0.2941176470588235
45785237,[2H]C([2H])([2H])C([2H])(C1=NC(=CC(=C1)N)Cl)C([2H])([2H])[2H],-0.3985863888409046,0.4444444444444444,5.733667477162185,0.0,2.0,1.0,177.685712446,1.0,2.0,3.0,2.4406,1.0,1.0,0.375
105622562,C1CC2CN(CCN2C1)C3=NC=C(C(=C3)C(=O)O)N,-0.4775812384766686,0.5263157894736842,15.740104602853368,5.969305287951849,4.0,2.0,262.31300000000005,2.0,5.0,2.0,0.6463999999999996,3.0,3.0,0.5384615384615384
88985575,CC(=C)OC(=O)C1=C(N=CC=C1)N,-0.4283165248225359,0.6153846153846154,10.470530430962237,5.969305287951849,2.0,2.0,178.191,1.0,4.0,2.0,1.3542,1.0,1.0,0.1111111111111111
18772013,CCOC(=O)C1CCCN(C1)CC2=NC(=CC=C2)N,-0.465730170418283,0.631578947368421,10.470530430962237,5.969305287951849,3.0,2.0,263.341,1.0,5.0,4.0,1.4389,2.0,2.0,0.5714285714285714
91697533,C1=CC(=CN=C1)NC(=O)C(C(F)(F)F)(F)F,-0.3191293814516028,0.625,5.316788604006331,18.006007414889556,1.0,2.0,240.13099999999991,1.0,2.0,2.0,2.2177,1.0,1.0,0.25
63154332,CCCCCCCOC(=O)C1=CC(=CN=C1)N,-0.4620555899482049,0.6470588235294118,10.470530430962237,5.969305287951849,2.0,2.0,236.315,1.0,4.0,7.0,2.7910000000000004,1.0,1.0,0.5384615384615384
61358391,C1C2CC3CC1CC(C2)(C3)NC4=C(C=C(C=N4)N)C(=O)N,-0.3974594236041197,0.7142857142857143,16.784123558330702,0.0,3.0,2.0,286.379,3.0,4.0,3.0,2.1434,5.0,1.0,0.625
81691084,C1COCC1(C(=O)O)NC(=O)C2=NC=C(C=C2)N,-0.4794362773676554,0.5,20.89384642980928,5.969305287951849,2.0,2.0,251.242,3.0,5.0,3.0,-0.3626999999999997,2.0,2.0,0.3636363636363636
115051222,CC(C)(C)OC(=O)N1CCCC(C1)C2=NC=C(C=C2)N,-0.4436885728833034,0.6,15.370440161812713,6.093240070938415,2.0,2.0,277.368,1.0,4.0,1.0,2.7783000000000007,2.0,2.0,0.6
58902359,C1CC2=C(CC1C(=O)O)C=C(C=C2)OC3=CC(=NC=C3)N,-0.4810178204947212,0.6666666666666666,15.57705782580294,5.969305287951849,2.0,2.0,284.315,2.0,4.0,3.0,2.6456,3.0,1.0,0.25
76222925,COC(=O)C(CC1=NC=CC(=C1)N)N,-0.4678443504304559,0.5,16.20419790812442,5.969305287951849,3.0,2.0,195.222,2.0,5.0,3.0,-0.2933999999999998,1.0,1.0,0.3333333333333333
124964707,CC(C)N1CCN(C[C@H]1C(=O)N)C(=O)C2=C(N=CC=C2)N,-0.3830357920428306,0.5238095238095238,16.36724468517485,0.0,3.0,2.0,291.355,2.0,5.0,3.0,-0.3160999999999975,2.0,2.0,0.5
113447655,C1=CC(=C(N=C1)C(=O)NC(CC(=O)N)C(=O)O)N,-0.4797062089992829,0.5555555555555556,21.89065095317141,5.969305287951849,2.0,2.0,252.23,4.0,5.0,5.0,-1.2777999999999985,1.0,1.0,0.2
81317046,C1COC(=O)C1OC(=O)C2=NC=C(C=C2)N,-0.4627844562708694,0.5,15.207393384762284,11.9386105759037,2.0,2.0,222.2,1.0,6.0,2.0,0.1361,2.0,2.0,0.3
104742424,C1CCC(CC1)(CC(=O)O)NC(=O)C2=C(C=CC=N2)N,-0.4811655805824937,0.65,16.156983476009223,5.969305287951849,2.0,2.0,277.324,3.0,4.0,4.0,1.5712,2.0,1.0,0.5
81316628,COCCOCCOC(=O)C1=NC=C(C=C1)N,-0.4585142448583919,0.4705882352941176,19.944256338562333,5.969305287951849,2.0,2.0,240.259,1.0,6.0,7.0,0.4835999999999999,1.0,1.0,0.4545454545454545
